Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_210608_1535	Central metabolism	Red	circle	Methanosaeta harundinacea LGFT01	hypothetical_protein	1
6666666_210471_1194	Central metabolism	Red	circle	Methanosarcinales archaeon Methan_01 LUYE01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211936_2199	Central metabolism	Red	circle	Methanosaeta harundinacea 6Ac 6Ac CP003117.1	hypothetical_protein	1
6666666_210368_950	Central metabolism	Red	circle	Methanosarcinales archaeon Methan_04 LUYH01	LSU_ribosomal_protein_L32e	1
6666666_211963_1201	Central metabolism	Red	circle	Methanosaeta concilii GP6 GP6 CP002565.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211563_1653	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosaeta thermophila PT PT CP000477.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210226_3865	Central metabolism	Red	circle	Haladaptatus cibarius D43D43 JDTH01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210521_148	Central metabolism	Red	circle	Haladaptatus paucihalophilus DX253DX253 AEMG01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210524_2741	Central metabolism	Red	circle	Haladaptatus paucihalophilus DX253DX253 AQXI01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210175_4199	Central metabolism	Red	circle	Haladaptatus sp R4R4 LWHG01	Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13_	1
6666666_209943_317	Central metabolism	Red	circle	Natronococcus amylolyticus DSM 10524DSM 10524 AOIB01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211938_3736	Central metabolism	Red	circle	Natronococcus occultus SP4 SP4 CP003929.1	General_stress_protein_oxireductase	1
6666666_209950_4254	Central metabolism	Red	circle	Natronococcus jeotgali DSM 18795DSM 18795 AOIA01	hypothetical_protein	1
6666666_211541_1019	Central metabolism	Red	circle	Natronomonas moolapensis 8.8.11 8.8.11 HF582854.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_209985_459	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g14 LKND01	KaiC	1
6666666_210113_406	Central metabolism	Red	circle	Halovivax asiaticus JCM 14624JCM 14624 AOIQ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211644_2093	Central metabolism	Red	circle	Halovivax ruber XH-70 XH-70 CP003050.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211610_1811	Central metabolism	Red	circle	Salinarchaeum sp Harcht-Bsk1 Harcht-Bsk1 CP005962.1	Acetolactate_synthase_large_subunit_EC_2.2.1.6_	1
6666666_210212_144	Central metabolism	Red	circle	Natrialbaceae archaeon PL-Br10_E2g26 LKMR01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210344_943	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g28 LKNF01	DNA_polymerase_IV_EC_2.7.7.7_	1
6666666_210548_1884	Central metabolism	Red	circle	Haloquadratum walsbyi J07HQW2 ARPY01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211940_2437	Central metabolism	Red	circle	Haloquadratum walsbyi DSM 16790 DSM 16790 = HBSQ001 AM180088.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211931_2645	Central metabolism	Red	circle	Haloquadratum walsbyi C23 - FR746099.1	Menaquinone_via_futalosine_polyprenyltransferase_MenA_homolog__Nitrosopumilus_Caldivirga_type	1
6666666_209954_334	Central metabolism	Red	circle	Haloquadratum walsbyi J07HQW1 ARPX01	Mg_Co_Ni_transporter_MgtE	1
6666666_211961_1241	Central metabolism	Red	circle	Halobacterium salinarum R1 DSM 671 = R1 AM774415.1	hypothetical_protein	1
6666666_211955_1242	Central metabolism	Red	circle	Halobacterium salinarum NRC-1 NRC-1 ATCC 700922 AE004437.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210031_1333	Central metabolism	Red	circle	Halostagnicola sp A56A56 JMIP02	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211937_1878	Central metabolism	Red	circle	Halostagnicola larsenii XH-48 XH-48 CP007055.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210127_747	Central metabolism	Red	circle	Halopiger goleamassiliensisIIH3 CBMB01	Uncharacterized_protein_MJ0187	1
6666666_209945_1109	Central metabolism	Red	circle	Natrialbaceae archaeon B1-Br10_E2g2 LKMK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210189_236	Central metabolism	Red	circle	Natronorubrum sulfidifaciens JCM 14089JCM 14089 AOHX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210442_544	Central metabolism	Red	circle	Natronorubrum bangense JCM 10635JCM 10635 AOHY01	hypothetical_protein	1
6666666_210419_2001	Central metabolism	Red	circle	Natrialbaceae archaeon B1-Br10_E2g27 LKMM01	CRISPR_associated_RecB_family_exonuclease_Cas4a	1
6666666_210115_1513	Central metabolism	Red	circle	Natronorubrum tibetense GA33GA33 ARPH01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_209972_4293	Central metabolism	Red	circle	Natronorubrum tibetense GA33GA33 AOHW01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211932_2166	Central metabolism	Red	circle	Haloterrigena turkmenica DSM 5511 DSM 5511 CP001860.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210027_1983	Central metabolism	Red	circle	Haloterrigena salina JCM 13891JCM 13891 AOIS01	MarR_family_transcriptional_regulator_MJ0558	1
6666666_210062_178	Central metabolism	Red	circle	Halopiger djelfamassiliensisIIH2 CBMA01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210068_3437	Central metabolism	Red	circle	Haloterrigena sp H13H13 JHUT02	Vng0819c	1
6666666_210197_1367	Central metabolism	Red	circle	Haloterrigena jeotgali A29A29 JDTG01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210095_2277	Central metabolism	Red	circle	Haloterrigena thermotolerans DSM 11522DSM 11522 AOIR01	acetyltransferase_GNAT_family	1
6666666_211960_1138	Central metabolism	Red	circle	Natrinema pellirubrum DSM 15624 DSM 15624 CP003372.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210310_1300	Central metabolism	Red	circle	Natrinema pallidum DSM 3751DSM 3751 AOII01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211917_1389	Central metabolism	Red	circle	Natrinema sp J7-2 J7-2 CP003412.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210002_2427	Central metabolism	Red	circle	Natrinema sp J7-1J7-1 AJVG01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210042_3030	Central metabolism	Red	circle	Natrinema gari JCM 14663JCM 14663 AOIJ01	Exodeoxyribonuclease_V_beta_chain_EC_3.1.11.5_	1
6666666_210044_541	Central metabolism	Red	circle	Natrinema altunense1A4-DGR JXAN01	hypothetical_protein	1
6666666_210165_2222	Central metabolism	Red	circle	Natrinema altunenseAJ2 JNCS01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210432_2227	Central metabolism	Red	circle	Natrinema altunense JCM 12890JCM 12890 AOIK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210249_1933	Central metabolism	Red	circle	Natrinema versiforme JCM 10478JCM 10478 AOID01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210224_656	Central metabolism	Red	circle	Haloterrigena limicola JCM 13563JCM 13563 AOIT01	hypothetical_protein	1
6666666_210313_3366	Central metabolism	Red	circle	Natronolimnobius baerhuensis JCM 12253JCM 12253 BBCV01	PTPS_like_type_4	1
6666666_210291_1464	Central metabolism	Red	circle	Halopiger salifodinaeKCY07-B2 JROF01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210160_371	Central metabolism	Red	circle	Halobiforma lacisalsi AJ5AJ5 AGFZ01	hypothetical_protein	1
6666666_210362_68	Central metabolism	Red	circle	Halobiforma lacisalsi AJ5AJ5 AOLZ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_209988_3594	Central metabolism	Red	circle	Halobiforma nitratireducens JCM 10879JCM 10879 AOMA01	NADH_ubiquinone_oxidoreductase_chain_L_EC_1.6.5.3_	1
6666666_210091_3814	Central metabolism	Red	circle	Natrialba hulunbeirensis JCM 10989JCM 10989 AOIM01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210326_4138	Central metabolism	Red	circle	Natrialba magadii ATCC 43099MS-3 AOHS01	Uncharacterized_hydrolase_MJ0555	1
6666666_211927_64	Central metabolism	Red	circle	Natrialba magadii ATCC 43099 ATCC 43099 CP001932.1	Ribonucleotide_reductase_of_class_II_coenzyme_B12_dependent___EC_1.17.4.1_	1
6666666_210218_1339	Central metabolism	Red	circle	Natrialba chahannaoensis JCM 10990JCM 10990 AOIN01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210246_2998	Central metabolism	Red	circle	Natronolimnobius innermongolicus JCM 12255JCM 12255 AOHZ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210417_186	Central metabolism	Red	circle	Haloterrigena turkmenicaWANU15 LKCV01	Bacterio_opsin_activator_domain_containing_protein	1
6666666_211939_394	Central metabolism	Red	circle	Halopiger xanaduensis SH-6 SH-6 CP002839.1	Histidinol_phosphatase_alternative_form_EC_3.1.3.15_	1
6666666_211521_3802	Central metabolism	Red	circle	Natronobacterium gregoryi SP2 SP2 CP003377.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210501_3413	Central metabolism	Red	circle	Natronobacterium gregoryi SP2SP2 AOIC01	COG2047_Uncharacterized_protein_ATP_grasp_superfamily_	1
6666666_210581_2358	Central metabolism	Red	circle	Natrialba asiatica DSM 12278DSM 12278 AOIO01	Cyanoglobin_Hemoglobin_like_protein_HbN	1
6666666_210613_1096	Central metabolism	Red	circle	Natrialba aegyptia DSM 13077DSM 13077 AOIP01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_209969_2077	Central metabolism	Red	circle	Natrialba taiwanensis DSM 12281DSM 12281 AOIL01	hypothetical_protein	1
