Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_211558_1752	Central metabolism	Red	circle	Sulfolobus solfataricus SULA CP011057.1	141aa_long_hypothetical_protein	1
6666666_211669_1751	Central metabolism	Red	circle	Sulfolobus solfataricus 98_2 SULC CP011056.1	hypothetical_protein	1
6666666_211697_602	Central metabolism	Red	circle	Sulfolobus solfataricus P1 LT549890.1	Conserved_protein	1
6666666_211567_601	Central metabolism	Red	circle	Sulfolobus solfataricus P2 P2 AE006641.1	LSU_ribosomal_protein_L24e	1
6666666_211700_1748	Central metabolism	Red	circle	Sulfolobus solfataricus SULB CP011055.1	hypothetical_protein	1
6666666_211531_1465	Central metabolism	Red	circle	Pyrodictium delaneyi Su06 CP013011.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211667_177	Central metabolism	Red	circle	Ignicoccus hospitalis KIN4_I KIN4_I CP000816.1	Pyridoxine_biosynthesis_glutamine_amidotransferase_synthase_subunit_EC_2.4.2.__	2
6666666_211689_639	Central metabolism	Red	circle	Ignicoccus islandicus DSM 13165 DSM 13165 CP006867.1	hypothetical_protein	2
6666666_211656_403	Central metabolism	Red	circle	Thermoproteus uzoniensis 768-20 768-20 CP002590.1	hypothetical_protein	2
6666666_210184_1109	Central metabolism	Red	circle	Thermoproteus sp CIS_19 LOCA01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210418_755	Central metabolism	Red	circle	Thermoproteus sp JCHS_4 LOBZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210023_1166	Central metabolism	Red	circle	Thermoproteus sp AZ2 JZWT01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211565_158	expansion	Gray	circle	Pyrobaculum neutrophilum V24Sta V24Sta CP001014.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211703_1384	expansion	Gray	circle	Pyrobaculum islandicum DSM 4184 DSM 4184 CP000504.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211712_146	Central metabolism	Red	circle	Pyrobaculum calidifontis JCM 11548 JCM 11548 CP000561.1	hypothetical_protein	2
6666666_211710_795	Central metabolism	Red	circle	Thermoproteus tenax Kra 1 Kra 1 FN869859.1	ATPase_component_of_general_energizing_module_of_ECF_transporters	2
6666666_211526_739	expansion	Gray	circle	Pyrobaculum aerophilum str. IM2 IM2 AE009441.1	CRISPR_associated_protein_Csa4_family	2
6666666_211933_2498	expansion	Gray	circle	Pyrobaculum oguniense TE7 TE7 CP003316.1	Respiratory_arsenate_reductase_subunit_B	2
6666666_211715_180	expansion	Gray	circle	Pyrobaculum arsenaticum DSM 13514 DSM 13514 CP000660.1	Ribosomal_protein_S6_glutaminyl_transferase	2
6666666_210074_2667	Central metabolism	Red	circle	Vulcanisaeta sp JCM 16161JCM 16161 BBDO01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210561_1762	expansion	Gray	circle	Caldivirga sp MU80MU80 LCTF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210022_221	expansion	Gray	circle	Caldivirga sp JCHS_4 LOCD01	putative_membrane_protein	2
6666666_210567_1162	Central metabolism	Red	circle	Candidatus Bathyarchaeota archaeon B26-1 LUCD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210382_1622	Central metabolism	Red	circle	Candidatus Bathyarchaeota archaeon B26-2 LUCE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211653_1237	expansion	Gray	circle	Candidatus Caldiarchaeum subterraneum - BA000048.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210637_1584	Central metabolism	Red	circle	Crenarchaeota group-6 archaeon AD8-1 LFWW01	hypothetical_protein	1
6666666_211619_3049	Central metabolism	Red	circle	Candidatus Nitrososphaera gargensis Ga9.2 - CP002408.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211553_2168	Central metabolism	Red	circle	Nitrososphaera viennensis EN76 EN76 CP007536.1	Phosphoribosylaminoimidazole_carboxylase_catalytic_subunit_EC_4.1.1.21_	2
6666666_211646_2901	Central metabolism	Red	circle	Candidatus Nitrososphaera evergladensis SR1 - CP007174.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211606_1288	Central metabolism	Red	circle	Candidatus Nitrosopelagicus brevis CN25 CP007026.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210606_1639	expansion	Gray	circle	Nitrosopumilus sp ARAR AJVJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	4
6666666_211549_156	Central metabolism	Red	circle	Candidatus Nitrosopumilus sp AR2 AR2 CP003843.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210483_548	Central metabolism	Red	circle	Thaumarchaeota archaeon casp-thauma3 LFEY01	FMN_adenylyltransferase_type_3_archaeal_EC_2.7.7.2_	1
6666666_209980_719	Central metabolism	Red	circle	Candidatus Nitrosopumilus salaria BD31BD31 AEXL02	Nascent_polypeptide_associated_complex_protein	2
6666666_210459_433	Central metabolism	Red	circle	Nitrosopumilus sp LS_AOA LFLC01	hypothetical_protein	2
6666666_211707_347	Central metabolism	Red	circle	Candidatus Nitrosopumilus adriaticus NF5 CP011070.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210566_288	Central metabolism	Red	circle	Candidatus Nitrosopumilus sp DDS1DDS1 LGTD01	hypothetical_protein	1
6666666_210448_515	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Thaumarchaeota archaeon SCGC AAA282-K18SCGC AAA282-K18 AXWL01	Glycine_dehydrogenase_decarboxylating_glycine_cleavage_system_P1_protein___EC_1.4.4.2_	2
6666666_210108_97	Central metabolism	Red	circle	Candidatus Nitrosoarchaeum limnia SFB1SFB1 AEGP01	hypothetical_protein	2
6666666_210118_1647	Central metabolism	Red	circle	Candidatus Nitrosoarchaeum koreensis MY1my.1 AFPU01	hypothetical_protein	2
6666666_210085_831	Central metabolism	Red	circle	Nitrosopumilus sp NsubNsub LQMW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210295_1502	Central metabolism	Red	circle	Thaumarchaeota archaeon MY2my.2 AVSQ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211668_1869	Central metabolism	Red	circle	Cenarchaeum symbiosum A - DP000238.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211574_1570	Central metabolism	Red	circle	Candidatus Nitrosotenuis cloacae SAT1 CP011097.2	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210124_790	Central metabolism	Red	circle	Thaumarchaeota archaeon N4N4 CBTY01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210574_1339	Central metabolism	Red	circle	Thaumarchaeota archaeon CSP1-1 LDXL01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210315_852	Central metabolism	Red	circle	Marine Group I thaumarchaeote SCGC AAA799-E16 JNVL01	hypothetical_protein	2
6666666_210161_248	Central metabolism	Red	circle	Marine Group I thaumarchaeote SCGC RSA3 JOTD01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211701_1733	Central metabolism	Red	circle	Nitrosopumilus maritimus SCM1 SCM1 CP000866.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211579_85	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Candidatus Nitrosopumilus piranensis D3C CP010868.1	Endonuclease_III_EC_4.2.99.18_	1
6666666_210606_4049	Central metabolism	Red	circle	Nitrosopumilus sp ARAR AJVJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	4
6666666_210114_1055	Central metabolism	Red	circle	Nitrosopumilus sp SJSJ AJVI01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211597_1834	Central metabolism	Red	circle	Candidatus Nitrosopumilus koreensis AR1 AR1 CP003842.1	dTDP_4_dehydrorhamnose_35_epimerase_EC_5.1.3.13_	2
6666666_210600_1192	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Marine Group I thaumarchaeote SCGC AAA799-P11 JOSZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210457_109	Central metabolism	Red	circle	Thaumarchaeota archaeon SCGC AAA287-I03SCGC AAA287-I03 AXWH01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210334_330	Central metabolism	Red	circle	Marine Group I thaumarchaeote SCGC AAA799-D07 JOTB01	SSU_ribosomal_protein_SAe_S2p_	2
6666666_210174_890	Central metabolism	Red	circle	Thaumarchaeota archaeon SCGC AAA007-O23SCGC AAA007-O23 ARWO01	hypothetical_protein	2
6666666_210273_1132	Central metabolism	Red	circle	Thaumarchaeota archaeon SCGC AAA287-E17SCGC AAA287-E17 AXWJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210576_1358	Central metabolism	Red	circle	Marine Group I thaumarchaeote SCGC AB-629-I23SCGC AB-629-I23 ARWQ01	Surface_protein_PspC	2
6666666_211694_835	Central metabolism	Red	circle	Thaumarchaeota archaeon MY3 my.3 CP012850.1	hypothetical_protein	2
6666666_210676_459	expansion	Gray	circle	Crenarchaeote SCGC AAA261-N23SCGC AAA261-N23 AQVQ01	Phosphoglycerate_kinase_EC_2.7.2.3_	2
6666666_210661_194	expansion	Gray	circle	Crenarchaeote SCGC AAA261-L14SCGC AAA261-L14 AQVI01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210134_729	expansion	Gray	circle	Lokiarchaeum sp GC14_75 JYIM01	Acetylornithine_deacetylase_EC_3.5.1.16_	2
6666666_210134_3808	Central metabolism	Red	circle	Lokiarchaeum sp GC14_75 JYIM01	hypothetical_protein	2
6666666_210643_1337	Central metabolism	Red	circle	Archaeon V4 MAGV01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210674_35	Central metabolism	Red	circle	Archaeon V2 MAGT01	hypothetical_protein	2
6666666_210677_309	Central metabolism	Red	circle	Archaeon V1 MAGS01	Endoribonuclease_L_PSP	2
6666666_210709_1444	Central metabolism	Red	circle	Archaeon V3 MAGU01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211608_1116	Secondary metabolsim (antiSMASH)	Cyan	circle	Methanococcus maripaludis S2 S2 BX950229.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
BGC0000775_CAB65215	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000775_CAB65215	Natural Products	1
6666666_210705_37	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA382M17 LHYI01	Molybdopterin_biosynthesis_protein_MoeA__Periplasmic_molybdate_binding_domain	1
6666666_210651_1413	expansion	Gray	circle	Candidate divison MSBL1 archaeon SCGC-AAA259I09 LHXR01	hypothetical_protein	3
6666666_210646_961	expansion	Gray	circle	Candidate divison MSBL1 archaeon SCGC-AAA259I14 LHXS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210671_152	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA261C02 LHXW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210696_120	expansion	Gray	circle	Candidate divison MSBL1 archaeon SCGC-AAA385D11 LHYK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210644_445	expansion	Gray	circle	Candidate divison MSBL1 archaeon SCGC-AAA261F19 LHXZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210661_195	Central metabolism	Red	circle	Crenarchaeote SCGC AAA261-L14SCGC AAA261-L14 AQVI01	hypothetical_protein	2
6666666_210676_460	Central metabolism	Red	circle	Crenarchaeote SCGC AAA261-N23SCGC AAA261-N23 AQVQ01	hypothetical_protein	2
6666666_211588_1472	expansion	Gray	circle	Pyrolobus fumarii 1A 1A CP002838.1	hypothetical_protein	2
6666666_211689_320	expansion	Gray	circle	Ignicoccus islandicus DSM 13165 DSM 13165 CP006867.1	WD_domain_containing_protein	2
6666666_211667_784	expansion	Gray	circle	Ignicoccus hospitalis KIN4_I KIN4_I CP000816.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210267_455	Central metabolism	Red	circle	Pyrodictium occultumPL-19 LNTB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210023_1168	Central metabolism	Red	circle	Thermoproteus sp AZ2 JZWT01	hypothetical_protein	2
6666666_210418_753	Central metabolism	Red	circle	Thermoproteus sp JCHS_4 LOBZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210184_1112	Central metabolism	Red	circle	Thermoproteus sp CIS_19 LOCA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211656_401	Central metabolism	Red	circle	Thermoproteus uzoniensis 768-20 768-20 CP002590.1	Conserved_protein_with_2_CBS_domains	2
6666666_211710_793	Central metabolism	Red	circle	Thermoproteus tenax Kra 1 Kra 1 FN869859.1	P._aerophilum_family_417_putative_ATP_binding	2
6666666_211680_181	Central metabolism	Red	circle	Pyrobaculum sp WP30 WP30 CP012158.1	Hypothetical_Conserved_within_genome	1
6666666_211565_156	Central metabolism	Red	circle	Pyrobaculum neutrophilum V24Sta V24Sta CP001014.1	Adenylosuccinate_synthetase_EC_6.3.4.4_	2
6666666_211703_1382	Central metabolism	Red	circle	Pyrobaculum islandicum DSM 4184 DSM 4184 CP000504.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211933_2501	Central metabolism	Red	circle	Pyrobaculum oguniense TE7 TE7 CP003316.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211715_177	Central metabolism	Red	circle	Pyrobaculum arsenaticum DSM 13514 DSM 13514 CP000660.1	NAD_FAD_utilizing_dehydrogenases	2
6666666_211526_737	Central metabolism	Red	circle	Pyrobaculum aerophilum str. IM2 IM2 AE009441.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211674_2356	Central metabolism	Red	circle	Pyrobaculum ferrireducens 1860 CP003098.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211712_143	Central metabolism	Red	circle	Pyrobaculum calidifontis JCM 11548 JCM 11548 CP000561.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211604_1487	Central metabolism	Red	circle	Caldivirga maquilingensis IC-167 IC-167 CP000852.1	Transcriptional_regulator_HxlR_family	1
6666666_210022_222	Central metabolism	Red	circle	Caldivirga sp JCHS_4 LOCD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210561_1760	Central metabolism	Red	circle	Caldivirga sp MU80MU80 LCTF01	F420H2quinone_oxidoreductase_16.5_kDa_subunit_putative	2
6666666_209932_2135	Central metabolism	Red	circle	Vulcanisaeta distributa JCM 11215JCM 11215 BBCT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211626_603	Central metabolism	Red	circle	Vulcanisaeta distributa DSM 14429 DSM 14429 CP002100.1	hypothetical_protein	1
6666666_210299_701	Central metabolism	Red	circle	Vulcanisaeta souniana JCM 11219JCM 11219 BBBK01	Pyruvateferredoxin_oxidoreductase_beta_subunit_EC_1.2.7.1_	1
6666666_210074_2665	expansion	Gray	circle	Vulcanisaeta sp JCM 16161JCM 16161 BBDO01	hypothetical_protein	2
6666666_210330_1780	Central metabolism	Red	circle	Sulfolobales archaeon AZ1 JZWS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210473_1736	Central metabolism	Red	circle	Sulfolobales archaeon AZ1 ASRH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209939_2138	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-13 LPRM01	Transcription_initiation_factor_B	1
6666666_210342_513	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_13 LPSS01	Amino_acid_transporter_related_protein	1
6666666_210506_158	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C03_01 LPRX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210294_652	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_06 LPSC01	NADP_dependent_malic_enzyme_EC_1.1.1.40_	1
6666666_210323_865	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_08 LPSN01	V_type_ATP_synthase_subunit_B_EC_3.6.3.14_	1
6666666_210280_2165	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_12 LPSF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210138_258	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_11 LPSQ01	Molybdenum_cofactor_biosynthesis_protein_MoaA	1
6666666_210314_699	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-08 LPRI01	Conserved_protein	1
6666666_210332_506	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_09 LPSO01	hypothetical_protein	1
6666666_210216_1602	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_15 LPSU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210236_921	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_11 LPSE01	RNA_2_3_PO4RNA_5__OH_ligase	1
6666666_210546_844	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_04 LPSK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210423_902	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-01 LPRC01	phosphate_regulatory_protein_homolog	1
6666666_210598_1422	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_03 LPSJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210089_1956	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-16 LPRP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211647_2165	Central metabolism	Red	circle	Sulfolobus acidocaldarius GG12-C01-09 CP013694.1	391aa_long_hypothetical_protein	1
6666666_210356_1059	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_05 LPSB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210523_654	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_12 LPSR01	Conserved_TPR_domain_protein	1
6666666_210240_2165	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_02 LPSI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211532_1518	Central metabolism	Red	circle	Sulfolobus acidocaldarius DSM 639 DSM 639 CP000077.1	Xanthine_and_CO_dehydrogenases_maturation_factor_XdhC_CoxF_family	1
6666666_210073_527	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-12 LPRL01	Beta_galactosidase_EC_3.2.1.23_	1
6666666_210029_1117	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_06 LPSM01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_212745_2053	Central metabolism	Red	circle	Sulfolobus acidocaldarius GG12-C01-10 LPRJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210374_566	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-20 LPRS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210335_1020	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-22 LPRU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_209949_1033	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-07 LPRH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210237_939	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_13 LPSG01	hypothetical_protein	1
6666666_210472_928	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_04 LPSA01	Pyruvate_oxidase_ubiquinone_cytochrome_EC_1.2.2.2__putative	1
6666666_210222_2215	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-02 LPRD01	Arsenic_efflux_pump_protein	1
6666666_210337_939	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_01 LPSH01	CDP_abequose_synthase_Fragment_	1
6666666_210420_2184	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_10 LPSP01	5_methylthioadenosine_phosphorylase__EC_2.4.2.28_	1
6666666_210324_754	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_07 LPSD01	Ubiquinol_cytochrome_c_reductase_cytochrome_B_subunit__EC_1.10.2.2_	1
6666666_210128_2249	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05A_C05_01 LPRW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210402_749	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05A_C04 LPRV01	hypothetical_protein	1
6666666_209934_476	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-03 LPRE01	Glycerol_uptake_facilitator_protein	1
6666666_209941_256	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-11 LPRK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210245_1923	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-04 LPRF01	Multiple_antibiotic_resistance_protein_marC	1
6666666_210186_590	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-17 LPRQ01	Menaquinone_via_futalosine_polyprenyltransferase_MenA_homolog_	1
6666666_210247_2161	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_14 LPST01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210579_707	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-05 LPRG01	L_Proline_Glycine_betaine_transporter_ProP	1
6666666_210603_637	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_03 LPRZ01	Pyruvateferredoxin_oxidoreductase_delta_subunit_EC_1.2.7.1_	1
6666666_211683_377	Central metabolism	Red	circle	Sulfolobus acidocaldarius NG05B_CO5_07 CP013695.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211696_1509	Central metabolism	Red	circle	Sulfolobus acidocaldarius Ron12_I Ron12_I CP002818.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210345_441	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-18 LPRR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210616_894	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_C06_02 LPRY01	67aa_long_conserved_hypothetical_protein	1
6666666_210067_920	Central metabolism	Red	circle	Sulfolobus acidocaldariusNG05B_CO5_05 LPSL01	hypothetical_protein	1
6666666_210554_771	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-14 LPRN01	hypothetical_protein	1
6666666_209987_857	Central metabolism	Red	circle	Sulfolobus acidocaldariusGG12-C01-15 LPRO01	126aa_long_hypothetical_protein	1
6666666_211645_1509	Central metabolism	Red	circle	Sulfolobus acidocaldarius N8 N8 CP002817.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211561_1458	Central metabolism	Red	circle	Sulfolobus acidocaldarius SUSAZ SUSAZ CP006977.1	Aspartate_aminotransferase	1
6666666_211605_1669	Central metabolism	Red	circle	Sulfolobus tokodaii str. 7 7 BA000023.2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210515_2057	Central metabolism	Red	circle	Candidatus Acidianus copahuensisALE1 JFZT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211630_1187	Central metabolism	Red	circle	Acidianus hospitalis W1 W1 CP002535.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210317_528	Central metabolism	Red	circle	Metallosphaera yellowstonensis MK1MK1 AHKJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211580_2089	Central metabolism	Red	circle	Metallosphaera sedula ARS120-1 CP012174.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211640_2098	Central metabolism	Red	circle	Metallosphaera sedula SARC-M1 CP012176.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211542_2082	Central metabolism	Red	circle	Metallosphaera sedula ARS120-2 CP012175.1	95aa_long_conserved_hypothetical_protein	2
6666666_211672_2084	Central metabolism	Red	circle	Metallosphaera sedula DSM 5348 DSM 5348 CP000682.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211706_2096	Central metabolism	Red	circle	Metallosphaera sedula ARS50-1 CP012172.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211685_2102	Central metabolism	Red	circle	Metallosphaera sedula ARS50-2 CP012173.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211536_644	Central metabolism	Red	circle	Metallosphaera sedula CuR1 CP008822.1	hypothetical_protein	2
