Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_296198_6122	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas citronellolis SJTE-3	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102095_4665	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas denitrificans ATCC 13867 NC_020829	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296224_3468	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas jinjuensis JCM 21621	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135024_3854	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas alcaliphila 34 ANGB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138933_517	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mendocina egd-aq5 AVQF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135193_4508	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas pseudoalcaligenes JTFL01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135014_1289	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas toyotomiensis BBQO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139097_2172	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas pseudoalcaligenes ad6 JFJN01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136616_3888	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mendocina JOVT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136612_610	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mendocina dlhk ALKM01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102156_4310	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mendocina ymp NC_009439.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135116_1035	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas oleovorans JNHE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296230_2025	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas yangmingensis DSM 24213	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296226_2204	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas hussainii JCM 19513	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
BGC0001484_APC23280	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001484_APC23280	Natural Products	1
6666666_284010_310	Central metabolism	Red	circle		Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_135157_215	Central metabolism	Red	circle	Pseudomonas caeni dsm 24390 ATXQ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135259_722	Central metabolism	Red	circle	Pseudomonas thermotolerans dsm 14292 AQPA01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102114_603	Central metabolism	Red	circle	Pseudomonas thermotolerans J53 AZUT01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296230_2026	Central metabolism	Red	circle	Pseudomonas yangmingensis DSM 24213	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296202_1972	Central metabolism	Red	circle	Pseudomonas sabulinigri JCM 14963	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296206_272	Central metabolism	Red	circle	Pseudomonas salegens CECT8338	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296222_2363	Central metabolism	Red	circle	Pseudomonas aestusnigri VGXO14	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296228_3231	Central metabolism	Red	circle	Pseudomonas pachastrellae JCM 12285	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296200_3130	Central metabolism	Red	circle	Pseudomonas xinjiangensis NRRL B-51270	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_136263_100	Central metabolism	Red	circle	Pseudomonas pelagia cl-ap6 AROI01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296224_3469	Central metabolism	Red	circle	Pseudomonas jinjuensis JCM 21621	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135168_4662	Central metabolism	Red	circle	Pseudomonas aeruginosa CTFI01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296198_6123	Central metabolism	Red	circle	Pseudomonas citronellolis SJTE-3	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102207_5392	Central metabolism	Red	circle	Pseudomonas knackmussi B13	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102095_4666	Central metabolism	Red	circle	Pseudomonas denitrificans ATCC 13867 NC_020829	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135535_2827	Central metabolism	Red	circle	Pseudomonas nitroreducens JUEH01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102115_7352	Central metabolism	Red	circle	Pseudomonas nitroreducens HBP1 AZRU01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136854_2396	Central metabolism	Red	circle	Pseudomonas denitrificans JVSJ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135505_5770	Central metabolism	Red	circle	Pseudomonas aeruginosa 3573 JIEN01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_139525_1744	Central metabolism	Red	circle	Pseudomonas aeruginosa JYGC02	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136644_3457	Central metabolism	Red	circle	Pseudomonas denitrificans JVFY01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102104_5381	Central metabolism	Red	circle	Pseudomonas aeruginosa PAO1 NC_002516.2	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135533_5532	Central metabolism	Red	circle	Pseudomonas aeruginosa mpao1/p1 AHKM01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135241_2566	Central metabolism	Red	circle	Pseudomonas sp. P179 AQFO01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134940_678	Central metabolism	Red	circle	Pseudomonas aeruginosa bl17 AXPJ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135252_1710	Central metabolism	Red	circle	Pseudomonas aeruginosa CCVU01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102098_2281	Central metabolism	Red	circle	Pseudomonas aeruginosa str. Stone 130 AQFN01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135371_470	Central metabolism	Red	circle	Pseudomonas otitidis JGYF01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134859_5852	Central metabolism	Red	circle	Pseudomonas aeruginosa 19br AFXJ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136749_1628	Central metabolism	Red	circle	Pseudomonas aeruginosa sg17m JALF01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_137560_2825	Central metabolism	Red	circle	Pseudomonas aeruginosa JTUR01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136806_2679	Central metabolism	Red	circle	Pseudomonas aeruginosa bwh058 JIES01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136670_5048	Central metabolism	Red	circle	Pseudomonas protegens JVPC01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136667_5592	Central metabolism	Red	circle	Pseudomonas aeruginosa LFMQ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136615_2166	Central metabolism	Red	circle	Pseudomonas aeruginosa atcc 15442 AYUC01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_139474_2467	Central metabolism	Red	circle	Pseudomonas aeruginosa LFMR01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296201_2833	Central metabolism	Red	circle	Pseudomonas litoralis 2SM5	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296364_1807	Central metabolism	Red	circle	Pseudomonas formosensis JCM 18415	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134980_2127	Central metabolism	Red	circle	Pseudomonas sp. 20_bn CCSF01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296209_2103	Central metabolism	Red	circle	Pseudomonas saudiphocaensis BN20	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296197_232	Central metabolism	Red	circle	Pseudomonas balearica DSM_6083	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_134944_1680	Central metabolism	Red	circle	Pseudomonas xanthomarina CCYE01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_134964_494	Central metabolism	Red	circle	Pseudomonas stutzeri JYHV01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102101_2570	Central metabolism	Red	circle	Pseudomonas stutzeri KOS6 AMCZ02	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_135223_509	Central metabolism	Red	circle	Pseudomonas stutzeri b1smn1 AMVM01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_138913_4186	Central metabolism	Red	circle	Pseudomonas chloritidismutans aw-1 AOFQ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_102143_165	Central metabolism	Red	circle	Pseudomonas stutzeri CCUG 29243 NC_018028.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296207_599	Central metabolism	Red	circle	Pseudomonas guangdongensis CCTCC2012022	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296199_3020	Central metabolism	Red	circle	Pseudomonas oryzae KCTC32247	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296226_2203	Central metabolism	Red	circle	Pseudomonas hussainii JCM 19513	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135116_1036	Central metabolism	Red	circle	Pseudomonas oleovorans JNHE01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102156_4311	Central metabolism	Red	circle	Pseudomonas mendocina ymp NC_009439.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136612_611	Central metabolism	Red	circle	Pseudomonas mendocina dlhk ALKM01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_139097_2171	Central metabolism	Red	circle	Pseudomonas pseudoalcaligenes ad6 JFJN01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135014_1290	Central metabolism	Red	circle	Pseudomonas toyotomiensis BBQO01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136616_3889	Central metabolism	Red	circle	Pseudomonas mendocina JOVT01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135193_4509	Central metabolism	Red	circle	Pseudomonas pseudoalcaligenes JTFL01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135024_3855	Central metabolism	Red	circle	Pseudomonas alcaliphila 34 ANGB01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_138933_518	Central metabolism	Red	circle	Pseudomonas mendocina egd-aq5 AVQF01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134846_3150	Central metabolism	Red	circle	Pseudomonas alcaligenes nbrc 14159 BATI01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296227_3416	Central metabolism	Red	circle	Pseudomonas guineae LMG 24016	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136486_1322	Central metabolism	Red	circle	Pseudomonas fulva JXQW01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_94975_818	Central metabolism	Red	circle	Pseudomonas sp. B15	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_102113_3904	Central metabolism	Red	circle	Pseudomonas fulva 12-X NC_015556.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
CENTRALR5P_AMINOACIDS_phosphoribosyl_isomerase_A_4	Seed Enzyme	Orange	circle	216821	Function	1
6666666_94972_2695	Central metabolism	Red	circle	Pseudomonas sp. 11-1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_94977_1067	Central metabolism	Red	circle	Pseudomonas sp. B1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296212_3082	Central metabolism	Red	circle	Pseudomonas flexibilis ATCC 29606	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136600_634	Central metabolism	Red	circle	Pseudomonas tuomuerensis JTAK01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296214_1607	Central metabolism	Red	circle	Pseudomonas tuomuerensis JCM 14085	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296223_4787	Central metabolism	Red	circle	Pseudomonas benzenivorans DSM 8628	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_296208_77	Central metabolism	Red	circle	Pseudomonas pohangensis DSM 17875	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	1
6666666_296231_2419	Central metabolism	Red	circle	Pseudomonas borbori DSM17834	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135176_5801	Central metabolism	Red	circle	Pseudomonas alcaligenes mry13-0052 BATO01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102140_5398	Central metabolism	Red	circle	Pseudomonas resinovorans NBRC 106553 NC_021499.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136579_965	Central metabolism	Red	circle	Pseudomonas resinovorans dsm 21078 AUIE01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_138926_2112	Central metabolism	Red	circle	Pseudomonas azotifigens dsm 17556 AUDU01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134727_1955	Central metabolism	Red	circle	Pseudomonas frederiksbergensis JQGJ02	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102201_314	Central metabolism	Red	circle	Pseudomonas brassicacearum NZ_CP007410.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_162465_1665	Central metabolism	Red	circle	Pseudomonas sp RIT288	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135407_2786	Central metabolism	Red	circle	Pseudomonas gingeri ncppb 3146 AKBP01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102106_352	Central metabolism	Red	circle	Pseudomonas fluorescens F113 NC_016830.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_148173_5026	Central metabolism	Red	circle	Pseudomonas sp 91RF	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_162460_325	Central metabolism	Red	circle	Pseudomonas fluorescens pf0-1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
CENTRALR5P_AMINOACIDS_phosphoribosyl_isomerase_A_3	Seed Enzyme	Orange	circle	311079	Function	1
6666666_162464_4406	Central metabolism	Red	circle	Pseudomonas sp RIT-PI-r	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134852_5259	Central metabolism	Red	circle	Pseudomonas moraviensis r28-s AYMZ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134850_462	Central metabolism	Red	circle	Pseudomonas veronii 1ydbtex2 AOUH01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_139100_419	Central metabolism	Red	circle	Pseudomonas veronii 1yb2 JGYI01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135123_4920	Central metabolism	Red	circle	Pseudomonas veronii JXWQ02	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102186_4445	Central metabolism	Red	circle	Pseudomonas poae RE*1-1-14 NC_020209	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_134718_4897	Central metabolism	Red	circle	Pseudomonas extremaustralis 14-3 substr. 14-3b AHIP01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_138999_4529	Central metabolism	Red	circle	Pseudomonas rhodesiae CCYI01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135374_2562	Central metabolism	Red	circle	Pseudomonas mandelii pd30 AZQQ01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102122_1733	Central metabolism	Red	circle	Pseudomonas mandelii JR-1 AJFM01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136628_4552	Central metabolism	Red	circle	Pseudomonas tolaasii 6264 AKYY01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102121_2747	Central metabolism	Red	circle	Pseudomonas tolaasii PMS117 AJXG01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102117_4622	Central metabolism	Red	circle	Pseudomonas umsongensis 20MFCvi1.1 ARIW01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_135023_2363	Central metabolism	Red	circle	Pseudomonas lini JYLB01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_138937_4347	Central metabolism	Red	circle	Pseudomonas mandelii 36mfcvi1.1 ARLP01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136383_1954	Central metabolism	Red	circle	Pseudomonas umsongensis unc430cl58col JHVT01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_94971_5981	Central metabolism	Red	circle	Pseudomonas sp. 201	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136381_1907	Central metabolism	Red	circle	Pseudomonas simiae JRMC01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136558_198	Central metabolism	Red	circle	Pseudomonas synxantha bg33r AHPP01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136442_882	Central metabolism	Red	circle	Pseudomonas sp. Rit357 JFYX01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102111_324	Central metabolism	Red	circle	Pseudomonas fluorescens SBW25 NC_012660.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_136532_3320	Central metabolism	Red	circle	Pseudomonas simiae JXQT01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_102200_311	Central metabolism	Red	circle	Pseudomonas simiae NZ_CP007637.1	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
